Student_ID,Age,Gender,Department,Level,CGPA,Attendance,Assignment,Midterm,Exam,Study_Hours,Financial_Stress,Family_Income,Scholarship,Sleep_Hours,Mental_Health,Carryovers,Performance,Dropout
736,28,Female,Microbiology,300,3.85,52,74.6,72.6,83.6,6.5,2,High,No,8.7,6,0,Good,1
737,17,Female,Civil Engineering,200,3.04,49,63.7,72.7,45.7,4.5,5,High,No,4.7,1,2,Fair,1
738,16,Female,Mass Communication,500,1.62,75,30.0,30.0,37.5,0.8,5,Medium,No,4.3,2,5,Poor,1
739,21,Male,Accounting,300,3.67,90,79.0,67.0,74.0,4.9,3,Medium,Yes,5.7,3,1,Good,0
740,23,Female,Software Engineering,100,1.78,51,30.0,41.3,35.3,2.3,1,High,Yes,4.2,4,3,Poor,1
741,30,Female,Civil Engineering,400,2.31,44,38.2,38.2,62.2,2.9,8,Low,Yes,6.7,1,4,Poor,1
742,18,Female,Biochemistry,300,1.92,50,38.0,33.0,44.0,2.8,2,High,Yes,4.5,7,3,Poor,1
743,22,Female,Computer Science,200,3.38,42,71.6,58.6,72.6,5.0,4,Medium,Yes,3.6,8,1,Fair,1
744,16,Male,Business Administration,300,3.3,42,61.6,72.6,63.6,5.0,7,Low,Yes,5.8,5,2,Fair,0
745,26,Female,Electrical Engineering,300,2.51,61,45.3,48.3,57.3,2.1,5,Medium,Yes,4.1,6,3,Fair,0
746,26,Male,Cyber Security,400,2.57,49,51.7,51.7,50.7,2.9,8,Low,Yes,4.2,2,1,Fair,1
747,26,Male,Electrical Engineering,500,4.36,62,82.6,79.6,99.6,6.4,5,Medium,Yes,8.2,5,1,Good,0
748,16,Female,Nursing,500,2.53,82,57.599999999999994,50.599999999999994,43.599999999999994,3.2,9,Low,No,5.6,1,3,Fair,1
749,26,Male,Economics,300,2.5,48,51.4,37.4,61.4,3.8,3,High,Yes,4.8,1,3,Fair,1
750,23,Female,Computer Science,400,2.44,66,40.8,51.8,53.8,2.2,3,Medium,Yes,4.5,8,3,Poor,1
751,27,Male,Civil Engineering,500,1.75,58,30.0,32.4,42.4,0.5,7,Low,No,5.4,4,3,Poor,1
752,25,Female,Cyber Security,500,1.5,85,30.0,30.0,30.0,0.6,7,Medium,No,6.1,4,4,Poor,1
753,20,Female,Economics,200,1.83,72,35.599999999999994,36.599999999999994,37.599999999999994,1.4,3,Medium,No,5.5,7,4,Poor,1
754,23,Male,Medicine,500,3.77,77,73.1,84.1,69.1,5.1,6,Low,No,6.0,7,0,Good,0
755,30,Female,Computer Science,400,2.59,86,61.8,54.8,38.8,3.0,6,Low,No,3.7,1,3,Fair,1
756,25,Male,Nursing,300,4.45,51,88.3,86.3,92.3,6.5,3,High,No,7.2,1,0,Good,0
757,23,Male,Information Technology,200,3.71,83,80.9,72.9,68.9,6.0,3,Medium,No,4.5,1,0,Good,1
758,19,Male,Software Engineering,400,1.5,40,30.0,30.0,30.0,0.5,9,Low,No,7.2,1,5,Poor,1
759,26,Female,Nursing,500,2.75,47,49.1,66.1,50.1,4.1,7,Low,No,5.9,1,3,Fair,1
760,23,Female,Electrical Engineering,300,2.96,82,57.599999999999994,56.599999999999994,63.599999999999994,3.5,5,High,Yes,5.8,1,2,Fair,1
761,20,Female,Software Engineering,500,2.7,77,50.099999999999994,53.099999999999994,59.099999999999994,1.7,7,Medium,Yes,3.5,5,2,Fair,0
762,30,Female,Electrical Engineering,100,3.51,62,64.6,64.6,81.6,5.0,10,Low,No,5.6,2,0,Good,1
763,21,Female,Accounting,200,1.71,79,33.7,30.0,38.7,0.5,6,Medium,No,6.7,7,5,Poor,0
764,26,Female,Cyber Security,300,2.44,65,54.5,48.5,43.5,4.3,5,High,No,4.7,1,5,Poor,1
765,30,Female,Mechanical Engineering,200,4.72,59,90.7,97.7,94.7,7.1,1,High,Yes,4.2,2,1,Excellent,1
766,29,Male,Accounting,300,2.57,90,59.0,52.0,43.0,2.8,2,High,Yes,6.6,9,1,Fair,0
767,23,Female,Information Technology,200,4.27,92,82.6,73.6,100.0,5.9,4,High,Yes,6.7,1,0,Good,1
768,28,Male,Medicine,100,2.35,40,46.0,36.0,59.0,3.4,7,Medium,No,4.3,5,3,Poor,1
769,24,Female,Mechanical Engineering,500,3.24,88,67.4,77.4,49.400000000000006,3.9,1,High,Yes,4.3,10,3,Fair,1
770,17,Female,Information Technology,100,2.14,66,41.8,40.8,45.8,2.4,1,High,No,8.3,2,3,Poor,1
771,24,Male,Nursing,500,3.49,76,60.8,70.8,77.8,4.5,4,High,No,6.9,3,1,Fair,0
772,20,Male,Mechanical Engineering,100,3.01,51,53.3,54.3,73.3,4.7,10,Low,Yes,7.0,1,3,Fair,0
773,29,Male,Mechanical Engineering,100,2.04,44,41.2,51.2,30.0,3.0,7,Medium,Yes,3.5,1,5,Poor,1
774,21,Female,Accounting,300,1.88,88,30.0,33.4,49.4,0.5,6,Low,Yes,6.8,4,5,Poor,0
775,23,Male,Civil Engineering,400,3.54,77,68.1,62.099999999999994,82.1,5.1,4,High,Yes,8.1,1,1,Good,0
776,21,Female,Medicine,100,3.15,52,57.6,62.6,68.6,3.9,6,Low,Yes,3.6,7,1,Fair,1
777,17,Male,Cyber Security,400,2.44,76,52.8,55.8,37.8,2.0,6,Low,No,4.0,2,4,Poor,0
778,17,Male,Software Engineering,300,3.43,64,67.2,69.2,69.2,5.1,4,High,Yes,7.5,4,2,Fair,0
779,24,Female,Mechanical Engineering,500,2.81,74,63.2,54.2,51.2,3.2,1,High,Yes,4.9,2,1,Fair,1
780,20,Male,Software Engineering,300,5.0,92,100.0,100.0,100.0,7.6,1,High,Yes,4.0,2,0,Excellent,0
781,25,Female,Electrical Engineering,100,1.63,40,31.0,30.0,37.0,1.7,10,Low,No,4.1,1,4,Poor,1
782,22,Male,Mass Communication,300,4.53,86,87.8,100.0,83.8,6.2,6,Low,No,4.5,7,0,Excellent,0
783,29,Female,Nursing,400,4.18,94,74.2,87.2,89.2,4.7,1,High,Yes,6.0,8,1,Good,0
784,23,Male,Cyber Security,100,4.93,93,100.0,95.9,100.0,7.4,3,Medium,No,5.7,9,1,Excellent,0
785,26,Female,Microbiology,500,2.53,54,48.2,62.2,41.2,3.4,8,Low,Yes,5.5,4,2,Fair,1
786,16,Female,Accounting,500,3.1,43,49.9,64.9,70.9,3.9,6,Low,No,5.0,6,1,Fair,1
787,20,Female,Electrical Engineering,400,1.64,75,38.5,30.0,30.0,0.6,7,Low,Yes,6.6,1,3,Poor,1
788,29,Female,Business Administration,300,3.81,54,79.2,66.2,83.2,6.5,6,Low,Yes,7.0,6,0,Good,1
789,17,Female,Software Engineering,500,1.89,59,39.7,30.0,43.7,1.9,7,Low,Yes,4.0,2,4,Poor,1
790,21,Female,Medicine,300,1.5,59,30.0,30.0,30.0,0.5,7,Medium,No,3.4,7,5,Poor,1
791,24,Female,Information Technology,400,2.8,87,51.099999999999994,74.1,43.099999999999994,3.3,2,High,Yes,6.6,3,3,Fair,0
792,27,Female,Economics,100,2.83,73,60.9,53.9,54.9,3.3,5,High,Yes,4.5,3,3,Fair,1
793,21,Male,Microbiology,300,2.95,41,55.3,57.3,64.3,4.6,8,Low,No,3.6,2,3,Fair,1
794,30,Female,Mass Communication,400,3.81,56,81.8,84.8,61.8,5.7,4,High,Yes,4.8,7,1,Good,0
795,26,Male,Business Administration,300,1.51,66,30.8,30.0,30.0,0.8,5,Medium,No,6.0,8,3,Poor,1
796,16,Male,Software Engineering,400,1.5,46,30.0,30.0,30.0,1.3,3,Medium,No,4.4,1,5,Poor,1
797,21,Male,Civil Engineering,500,2.5,59,47.7,43.7,58.7,2.2,6,Low,No,8.4,1,1,Fair,0
798,30,Female,Accounting,400,2.06,72,37.599999999999994,51.599999999999994,34.599999999999994,2.2,4,High,No,8.2,8,5,Poor,1
799,30,Male,Business Administration,500,2.25,49,40.7,42.7,51.7,2.0,6,Medium,No,8.1,2,3,Poor,1
800,23,Female,Computer Science,500,2.29,64,41.2,61.2,35.2,2.7,3,High,No,7.8,1,5,Poor,1
801,24,Female,Business Administration,500,1.8,47,33.1,30.0,45.1,2.0,5,Medium,Yes,4.6,6,3,Poor,1
802,25,Male,Medicine,200,1.99,81,43.3,46.3,30.0,1.3,2,High,No,6.8,1,3,Poor,1
803,28,Male,Computer Science,400,2.2,72,40.599999999999994,45.599999999999994,45.599999999999994,1.6,7,Low,No,3.9,6,4,Poor,1
804,27,Male,Accounting,400,4.33,61,76.3,98.3,85.3,6.5,3,Medium,No,7.4,1,0,Good,0
805,18,Female,Electrical Engineering,400,4.06,46,82.8,67.8,92.8,6.6,3,High,Yes,4.7,5,0,Good,0
806,16,Male,Cyber Security,500,1.98,51,41.3,47.3,30.0,2.1,4,Medium,Yes,5.0,6,3,Poor,1
807,24,Male,Computer Science,400,2.56,75,50.5,41.5,61.5,3.3,10,Low,No,6.1,1,3,Fair,1
808,26,Female,Accounting,500,4.47,62,86.6,81.6,100.0,6.3,3,High,Yes,6.7,6,1,Good,0
809,19,Male,Medicine,300,1.77,67,30.099999999999994,30.0,46.099999999999994,1.7,5,Medium,No,6.8,4,4,Poor,0
810,18,Female,Nursing,400,1.6,63,32.9,30.0,32.9,0.8,2,High,No,6.6,1,4,Poor,0
811,21,Female,Civil Engineering,400,4.17,57,86.1,89.1,75.1,6.4,5,Medium,No,6.7,4,0,Good,0
812,22,Male,Business Administration,200,4.72,87,100.0,95.1,88.1,7.4,1,High,Yes,6.6,10,0,Excellent,0
813,28,Female,Medicine,300,3.06,71,72.3,56.3,55.3,4.4,1,High,Yes,5.9,9,3,Fair,0
814,28,Male,Medicine,300,2.19,57,48.099999999999994,44.099999999999994,39.099999999999994,4.1,4,Medium,No,4.1,7,4,Poor,1
815,18,Female,Electrical Engineering,100,1.73,45,32.5,35.5,35.5,1.7,6,Low,Yes,7.5,1,4,Poor,1
816,17,Female,Computer Science,100,4.53,98,91.4,80.4,100.0,6.0,1,High,Yes,7.8,5,1,Excellent,0
817,16,Female,Electrical Engineering,400,4.15,70,88.0,80.0,81.0,6.2,8,Low,Yes,3.7,3,1,Good,1
818,23,Female,Medicine,500,1.7,73,30.0,41.9,30.0,0.5,4,High,Yes,7.2,7,4,Poor,0
819,16,Female,Microbiology,200,2.75,79,59.7,55.7,49.7,3.7,6,Medium,No,3.9,1,1,Fair,0
820,25,Male,Software Engineering,200,3.33,72,65.6,54.599999999999994,79.6,4.7,7,Medium,No,5.4,2,3,Fair,1
821,16,Female,Biochemistry,500,2.73,61,52.3,55.3,56.3,2.7,1,High,No,6.4,9,3,Fair,0
822,23,Female,Economics,500,2.2,52,55.6,42.6,33.6,3.8,1,High,Yes,6.5,3,3,Poor,1
823,23,Male,Computer Science,400,2.91,83,61.9,52.9,59.9,3.0,7,Medium,Yes,4.8,1,2,Fair,0
824,30,Female,Economics,300,2.92,49,59.7,61.7,53.7,4.6,5,High,No,8.3,8,2,Fair,0
825,20,Female,Accounting,200,2.88,72,50.599999999999994,55.599999999999994,66.6,3.9,4,Medium,Yes,4.4,1,1,Fair,0
826,27,Male,Information Technology,100,1.83,83,39.9,39.9,30.0,1.1,3,High,No,5.5,1,5,Poor,1
827,26,Male,Medicine,200,2.97,57,57.099999999999994,60.099999999999994,61.099999999999994,3.9,6,Medium,No,6.2,2,3,Fair,1
828,17,Male,Software Engineering,200,2.89,48,59.4,56.4,57.4,3.9,5,Medium,Yes,6.4,4,3,Fair,1
829,28,Female,Information Technology,200,1.5,75,30.0,30.0,30.0,0.5,7,Low,Yes,7.7,5,4,Poor,1
830,18,Female,Civil Engineering,400,3.35,51,71.3,61.3,68.3,4.9,7,Medium,No,6.8,4,2,Fair,0
831,21,Male,Medicine,500,3.4,61,69.3,61.3,73.3,4.4,8,Low,Yes,6.6,1,3,Fair,0
832,21,Male,Computer Science,300,1.68,73,30.9,31.9,37.9,1.3,6,Medium,No,8.1,1,3,Poor,1
833,21,Male,Computer Science,500,4.3,60,92.0,100.0,66.0,6.8,3,Medium,No,5.1,9,1,Good,0
834,22,Male,Biochemistry,300,4.4,81,83.3,82.3,98.3,5.4,7,Medium,Yes,5.8,5,1,Good,0
835,24,Male,Computer Science,300,3.13,44,62.2,68.2,57.2,5.7,7,Low,Yes,5.5,1,3,Fair,1
836,17,Female,Nursing,200,4.53,64,77.2,95.2,99.2,6.3,3,High,Yes,6.3,5,1,Excellent,0
837,26,Male,Software Engineering,200,1.83,72,30.0,30.0,49.599999999999994,1.0,3,High,Yes,7.1,3,4,Poor,0
838,27,Male,Electrical Engineering,300,2.93,84,49.2,60.2,66.2,3.2,1,High,No,4.5,2,1,Fair,0
839,17,Male,Mechanical Engineering,500,4.19,59,88.7,74.7,87.7,6.1,2,High,Yes,8.2,1,0,Good,0
840,26,Male,Biochemistry,200,3.14,49,59.7,50.7,77.7,4.7,6,Medium,Yes,5.5,3,1,Fair,1
841,18,Female,Electrical Engineering,400,2.45,61,42.3,50.3,54.3,2.3,6,Medium,Yes,7.5,5,5,Poor,1
842,29,Female,Cyber Security,500,2.42,85,50.5,42.5,52.5,2.6,4,High,Yes,6.4,7,5,Poor,1
843,24,Male,Electrical Engineering,200,4.7,77,100.0,82.1,100.0,6.9,3,Medium,No,6.0,2,1,Excellent,0
844,22,Male,Mechanical Engineering,100,1.83,78,42.4,37.4,30.0,1.9,1,High,No,8.5,3,4,Poor,1
845,24,Male,Microbiology,100,2.69,63,56.9,54.9,49.9,3.6,7,Medium,No,6.9,2,3,Fair,0
846,26,Female,Electrical Engineering,100,2.2,49,44.7,33.7,53.7,2.2,9,Low,Yes,3.9,1,3,Poor,1
847,27,Male,Business Administration,200,4.25,57,77.1,93.1,85.1,6.6,6,Low,No,5.4,5,1,Good,0
848,18,Male,Medicine,200,1.62,57,37.099999999999994,30.0,30.0,1.7,3,Medium,No,7.1,2,4,Poor,1
849,18,Female,Software Engineering,400,4.97,88,98.4,100.0,100.0,7.0,2,High,No,7.6,3,0,Excellent,0
850,21,Male,Civil Engineering,300,2.1,40,37.0,36.0,53.0,2.4,7,Medium,No,4.4,1,5,Poor,0
851,19,Female,Mechanical Engineering,300,2.92,65,53.5,66.5,55.5,4.2,5,High,Yes,6.0,1,1,Fair,0
852,22,Male,Mechanical Engineering,400,1.86,61,33.3,37.3,41.3,1.3,4,High,Yes,4.9,1,4,Poor,1
853,22,Male,Accounting,100,2.93,40,61.0,61.0,54.0,5.4,6,Medium,Yes,5.9,7,3,Fair,1
854,23,Female,Civil Engineering,100,3.75,47,75.1,76.1,74.1,5.2,5,Medium,No,5.4,7,1,Good,0
855,21,Male,Microbiology,200,1.71,65,42.5,30.0,30.0,1.5,3,Medium,No,7.8,8,5,Poor,1
856,16,Female,Electrical Engineering,100,1.97,70,40.0,32.0,46.0,1.8,9,Low,No,6.5,2,3,Poor,1
857,18,Female,Mechanical Engineering,400,1.6,40,36.0,30.0,30.0,1.5,8,Low,No,5.9,1,4,Poor,1
858,17,Male,Cyber Security,200,4.62,64,87.2,90.2,100.0,6.4,4,High,No,8.2,2,1,Excellent,1
859,21,Female,Computer Science,200,3.34,88,56.400000000000006,59.400000000000006,84.4,3.8,4,High,Yes,5.7,3,1,Fair,0
860,20,Male,Nursing,400,1.64,49,31.7,30.0,36.7,0.8,10,Low,Yes,6.5,1,3,Poor,1
861,23,Male,Microbiology,400,2.33,42,56.6,44.6,38.6,3.5,5,Medium,Yes,4.9,3,4,Poor,1
862,28,Female,Mass Communication,200,2.87,78,63.4,51.4,57.4,4.0,6,Medium,No,3.5,1,2,Fair,1
863,25,Female,Biochemistry,500,2.42,60,42.0,51.0,52.0,1.9,7,Medium,No,5.0,1,4,Poor,1
864,18,Female,Nursing,400,1.62,40,30.0,37.0,30.0,1.0,9,Low,Yes,5.9,4,4,Poor,1
865,27,Female,Electrical Engineering,300,1.89,77,36.099999999999994,30.0,47.099999999999994,0.5,6,Medium,No,6.2,3,4,Poor,0
866,20,Female,Information Technology,400,2.65,49,51.7,55.7,51.7,4.4,4,High,Yes,8.6,2,3,Fair,1
867,29,Male,Microbiology,400,3.93,70,87.0,71.0,78.0,5.7,3,High,No,6.9,5,1,Good,0
868,24,Female,Information Technology,400,3.92,68,73.4,92.4,69.4,5.8,5,Medium,No,4.9,5,1,Good,0
869,18,Male,Civil Engineering,500,2.58,82,45.599999999999994,59.599999999999994,49.599999999999994,3.1,4,High,No,6.6,1,3,Fair,0
870,25,Female,Computer Science,300,3.61,76,60.8,83.8,71.8,4.6,2,High,Yes,7.5,1,1,Good,0
871,29,Male,Nursing,200,1.69,87,36.099999999999994,35.099999999999994,30.0,1.4,4,Medium,No,3.9,3,3,Poor,1
872,23,Female,Information Technology,500,4.67,74,100.0,80.2,100.0,7.0,4,Medium,Yes,8.0,4,0,Excellent,0
873,27,Male,Computer Science,100,4.59,64,81.2,99.2,95.2,7.0,5,High,No,7.9,3,0,Excellent,0
874,24,Male,Accounting,400,4.27,90,79.0,84.0,93.0,6.1,3,High,Yes,6.8,8,1,Good,0
875,17,Male,Nursing,300,2.65,88,58.4,47.4,53.4,3.2,2,High,Yes,4.9,7,1,Fair,0
876,27,Male,Accounting,400,1.98,62,33.599999999999994,43.599999999999994,41.599999999999994,1.5,8,Low,No,6.0,1,5,Poor,0
877,18,Male,Economics,300,2.55,79,55.7,50.7,46.7,3.3,8,Low,Yes,6.4,6,2,Fair,0
878,20,Male,Biochemistry,200,1.6,46,30.0,35.8,30.0,1.0,9,Low,No,4.6,6,5,Poor,1
879,21,Female,Accounting,500,2.94,68,57.4,58.4,60.4,3.7,7,Low,No,7.6,4,2,Fair,1
880,29,Female,Cyber Security,400,1.96,63,42.9,38.9,35.9,2.8,3,Medium,Yes,6.7,4,5,Poor,0
881,19,Female,Accounting,400,4.02,87,85.1,85.1,71.1,6.3,5,High,Yes,6.6,5,1,Good,0
882,20,Male,Microbiology,100,2.29,89,41.7,53.7,41.7,2.0,4,Medium,Yes,7.0,2,4,Poor,1
883,25,Female,Economics,300,3.46,46,80.8,68.8,57.8,6.1,6,Low,Yes,4.5,1,3,Fair,1
884,23,Male,Economics,100,2.53,70,48.0,56.0,48.0,3.5,4,Medium,Yes,6.3,1,1,Fair,0
885,20,Male,Business Administration,400,3.44,76,68.8,68.8,68.8,3.7,7,Low,No,4.6,1,2,Fair,0
886,23,Male,Mechanical Engineering,500,1.83,74,37.2,35.2,37.2,1.8,5,Medium,No,6.0,7,5,Poor,1
887,28,Male,Accounting,100,1.5,42,30.0,30.0,30.0,0.9,6,Medium,No,8.0,1,4,Poor,1
888,26,Male,Information Technology,100,2.13,54,51.2,45.2,31.200000000000003,2.9,8,Low,Yes,7.8,1,3,Poor,1
889,18,Female,Cyber Security,200,3.5,52,60.6,75.6,73.6,4.5,4,Medium,Yes,6.9,6,1,Good,0
890,30,Female,Accounting,300,2.05,62,41.599999999999994,40.599999999999994,40.599999999999994,2.3,5,Medium,Yes,6.3,5,4,Poor,0
891,22,Male,Civil Engineering,300,3.16,43,64.9,59.900000000000006,64.9,5.6,4,High,Yes,7.8,3,1,Fair,0
892,28,Female,Mechanical Engineering,500,3.06,74,69.2,59.2,55.2,4.9,2,High,Yes,4.6,3,3,Fair,0
893,25,Female,Computer Science,400,2.36,84,59.2,48.2,34.2,2.6,2,High,No,4.1,1,4,Poor,1
894,21,Female,Medicine,300,3.75,40,70.0,79.0,76.0,5.8,7,Low,No,7.7,1,1,Good,1
895,24,Male,Accounting,200,1.84,54,39.2,38.2,33.2,3.3,7,Medium,No,8.1,3,4,Poor,1
896,30,Male,Cyber Security,300,2.05,50,36.0,31.0,56.0,2.3,6,Medium,Yes,4.1,1,5,Poor,1
897,22,Female,Microbiology,100,2.46,76,51.8,34.8,60.8,2.6,5,High,Yes,7.5,4,4,Poor,0
898,21,Male,Biochemistry,100,4.14,74,72.2,87.2,89.2,5.5,5,High,Yes,6.4,1,1,Good,0
899,19,Male,Microbiology,400,4.28,85,79.5,90.5,86.5,6.0,6,Medium,No,4.3,1,1,Good,0
900,28,Female,Medicine,100,2.9,68,58.400000000000006,53.400000000000006,62.400000000000006,4.8,3,Medium,No,5.8,5,2,Fair,0
901,26,Female,Economics,400,4.34,85,98.5,79.5,82.5,6.5,5,High,Yes,4.5,1,0,Good,1
902,24,Male,Microbiology,200,2.5,68,48.4,57.4,44.4,3.1,1,High,No,5.4,4,2,Fair,0
903,30,Male,Microbiology,300,1.5,56,30.0,30.0,30.0,0.5,9,Low,Yes,3.3,3,4,Poor,1
904,19,Female,Business Administration,100,3.57,76,82.8,64.8,66.8,5.4,10,Low,Yes,3.6,1,1,Good,0
905,27,Female,Civil Engineering,200,1.71,46,34.8,30.0,37.8,1.5,10,Low,Yes,3.0,1,4,Poor,1
906,21,Female,Electrical Engineering,100,4.62,47,96.1,91.1,90.1,7.2,4,Medium,No,3.7,6,1,Excellent,0
907,16,Male,Nursing,200,2.24,44,50.2,54.2,30.0,3.2,7,Low,Yes,6.3,1,3,Poor,1
908,21,Female,Nursing,200,3.8,51,78.3,79.3,70.3,6.8,4,Medium,Yes,3.7,1,0,Good,0
909,26,Female,Medicine,300,4.4,69,73.7,96.7,93.7,6.3,1,High,No,7.6,1,0,Good,1
910,24,Female,Microbiology,500,1.66,68,30.4,30.0,39.4,1.3,2,High,Yes,4.4,1,4,Poor,1
911,29,Female,Cyber Security,500,2.8,60,49.0,50.0,69.0,3.7,3,High,Yes,8.5,5,3,Fair,0
912,23,Male,Cyber Security,200,1.95,51,30.299999999999997,44.3,42.3,2.2,2,High,Yes,8.2,4,3,Poor,1
913,20,Male,Biochemistry,300,2.6,72,51.599999999999994,62.599999999999994,41.599999999999994,3.2,7,Medium,No,5.4,3,3,Fair,0
914,27,Male,Biochemistry,400,4.12,46,82.8,93.8,70.8,7.5,2,High,Yes,4.6,3,1,Good,0
915,23,Female,Nursing,300,4.23,61,88.3,72.3,93.3,6.1,9,Low,No,3.7,4,1,Good,0
916,24,Female,Mechanical Engineering,200,3.6,67,65.1,78.1,73.1,5.2,6,Medium,No,4.7,6,1,Good,0
917,16,Male,Software Engineering,200,3.21,62,55.599999999999994,73.6,63.599999999999994,4.3,3,Medium,Yes,6.0,4,3,Fair,0
918,18,Female,Nursing,500,3.55,48,65.4,65.4,82.4,5.0,7,Low,Yes,6.1,1,0,Good,0
919,24,Male,Biochemistry,500,1.63,46,30.0,30.0,37.8,0.5,7,Low,No,7.5,1,5,Poor,1
920,25,Female,Nursing,200,2.45,71,43.3,53.3,50.3,1.9,6,Medium,Yes,5.0,5,5,Poor,1
921,17,Female,Biochemistry,500,4.67,85,100.0,100.0,80.5,7.1,2,High,No,7.6,1,0,Excellent,0
922,29,Male,Microbiology,200,2.17,50,37.0,51.0,42.0,2.5,6,Medium,Yes,4.5,1,4,Poor,1
923,17,Male,Information Technology,400,1.5,41,30.0,30.0,30.299999999999997,0.5,8,Low,No,7.1,1,5,Poor,1
924,26,Female,Electrical Engineering,100,2.13,94,39.2,52.2,36.2,1.1,2,High,No,5.7,1,4,Poor,0
925,23,Female,Business Administration,200,2.1,50,30.0,43.0,53.0,2.0,3,High,No,8.0,9,3,Poor,1
926,29,Female,Civil Engineering,100,4.57,90,88.0,100.0,86.0,6.3,3,High,Yes,5.3,8,1,Excellent,0
927,16,Male,Biochemistry,400,2.97,78,58.4,48.4,71.4,3.7,7,Low,No,6.3,6,3,Fair,0
928,24,Female,Computer Science,500,1.76,78,30.0,30.0,45.4,0.5,10,Low,Yes,5.1,5,4,Poor,1
929,26,Female,Nursing,400,4.01,82,86.6,89.6,64.6,5.9,4,High,Yes,6.4,2,0,Good,0
930,17,Female,Medicine,400,1.97,77,43.099999999999994,38.099999999999994,37.099999999999994,1.9,8,Low,No,5.4,1,3,Poor,1
931,27,Female,Microbiology,200,3.76,81,64.3,81.3,80.3,4.5,9,Low,No,4.8,1,0,Good,0
932,17,Male,Mass Communication,400,3.91,54,69.2,83.2,82.2,5.5,4,Medium,No,5.3,4,1,Good,0
933,18,Male,Mechanical Engineering,100,1.72,62,40.599999999999994,32.599999999999994,30.0,1.2,10,Low,Yes,5.7,4,4,Poor,0
934,17,Male,Software Engineering,100,1.82,65,40.5,30.0,38.5,1.4,3,High,No,8.3,2,3,Poor,1
935,25,Male,Mechanical Engineering,200,3.16,84,63.2,50.2,76.2,4.0,4,Medium,Yes,7.8,2,1,Fair,0
936,23,Male,Cyber Security,100,4.57,74,90.2,84.2,100.0,6.4,3,Medium,Yes,8.7,8,0,Excellent,0
937,29,Female,Mass Communication,500,3.67,56,75.8,68.8,75.8,5.6,5,Medium,No,5.1,2,1,Good,0
938,18,Female,Nursing,200,5.0,98,100.0,100.0,100.0,7.7,1,High,Yes,5.5,9,0,Excellent,0
939,27,Male,Accounting,300,3.18,73,74.9,64.9,50.900000000000006,4.5,4,High,Yes,3.7,1,2,Fair,0
940,16,Female,Accounting,200,3.77,55,89.5,74.5,62.5,6.5,6,Low,No,5.9,7,0,Good,0
941,26,Female,Electrical Engineering,500,2.24,76,45.8,31.799999999999997,56.8,2.0,3,High,No,5.3,9,3,Poor,1
942,27,Female,Business Administration,100,1.82,40,30.0,30.0,49.0,1.9,10,Low,Yes,7.2,1,3,Poor,1
943,27,Male,Mechanical Engineering,100,3.35,73,62.9,70.9,66.9,3.9,10,Low,No,6.5,2,1,Fair,1
944,17,Female,Mechanical Engineering,200,2.56,55,53.5,52.5,47.5,3.9,3,High,No,5.5,3,3,Fair,1
945,21,Female,Microbiology,100,4.2,51,92.3,71.3,88.3,7.0,1,High,No,4.7,2,0,Good,0
946,22,Female,Computer Science,500,4.95,60,100.0,97.0,100.0,7.5,1,High,No,6.6,3,1,Excellent,0
947,30,Male,Business Administration,300,3.67,91,73.3,79.3,67.3,5.1,4,High,Yes,3.8,6,0,Good,0
948,28,Female,Medicine,300,2.29,46,43.8,50.8,42.8,3.7,7,Low,No,4.1,7,5,Poor,1
949,30,Female,Microbiology,400,1.73,43,30.0,38.9,34.9,1.1,8,Low,Yes,7.2,1,3,Poor,1
950,30,Female,Microbiology,500,4.43,70,87.0,86.0,93.0,5.8,8,Low,Yes,5.2,5,0,Good,0
951,18,Female,Microbiology,200,2.13,43,45.9,30.0,51.9,2.8,6,Medium,No,5.0,1,4,Poor,1
952,20,Female,Microbiology,300,3.73,52,65.6,67.6,90.6,5.8,5,High,Yes,6.2,8,1,Good,0
953,16,Male,Electrical Engineering,400,1.73,73,30.0,34.9,38.9,0.5,10,Low,No,7.2,4,5,Poor,0
954,27,Male,Medicine,200,3.78,81,82.3,69.3,75.3,5.8,7,Low,No,4.3,5,0,Good,0
955,19,Male,Medicine,300,3.99,58,77.4,76.4,85.4,6.3,8,Low,Yes,4.0,1,0,Good,0
956,20,Female,Mass Communication,500,4.5,87,96.1,96.1,78.1,7.2,2,High,No,7.9,6,1,Excellent,0
957,29,Female,Electrical Engineering,500,3.24,66,60.8,72.8,60.8,4.7,6,Low,No,6.6,1,1,Fair,0
958,17,Male,Economics,300,1.87,50,30.0,39.0,43.0,1.2,9,Low,No,3.6,1,3,Poor,1
959,17,Female,Information Technology,200,2.32,49,47.7,36.7,54.7,3.6,4,High,Yes,4.0,1,5,Poor,1
960,22,Female,Accounting,200,3.29,48,60.400000000000006,72.4,64.4,5.0,7,Medium,Yes,6.1,1,1,Fair,1
961,30,Male,Mechanical Engineering,400,1.67,50,40.0,30.0,30.0,1.9,9,Low,Yes,6.2,1,4,Poor,1
962,23,Male,Nursing,400,2.31,65,41.5,35.5,61.5,2.7,10,Low,Yes,3.3,1,5,Poor,1
963,24,Male,Business Administration,200,1.5,50,30.0,30.0,30.0,0.7,3,High,No,6.5,1,4,Poor,1
964,29,Male,Microbiology,100,4.1,78,84.4,81.4,80.4,5.3,1,High,Yes,7.3,5,1,Good,0
